"waveid","wavedtlid","print_time","out_scatter_box_count","out_whole_qty"
4435081,9273726,"2024-01-12 12:47:43",7,0
4436437,9276246,"2024-01-12 13:26:46",1,0
4436438,9276247,"2024-01-12 13:27:01",1,0
4436440,9276249,"2024-01-12 13:27:50",2,0
4436436,9276245,"2024-01-12 13:28:55",1,0
4437050,9277313,"2024-01-12 15:48:37",1,0
4437048,9277311,"2024-01-12 15:49:15",4,0
4437049,9277312,"2024-01-12 15:50:14",1,0
4437063,9277333,"2024-01-12 16:17:39",1,0
4437061,9277331,"2024-01-12 16:17:54",1,0
4437064,9277334,"2024-01-12 16:18:09",1,0
4436916,9277030,"2024-01-12 16:37:15",4,0
4436916,9277029,"2024-01-12 16:38:38",4,0
4436916,9277028,"2024-01-12 16:40:23",7,0
4431119,9266029,"2024-01-12 17:20:46",2,0
4436916,9277027,"2024-01-12 17:22:35",0,6
4429757,9263665,"2024-01-12 18:50:36",1,0
4433326,9270138,"2024-01-12 18:52:07",1,0
4433326,9270141,"2024-01-12 19:06:48",1,0
4433326,9270140,"2024-01-12 19:07:13",2,0
4433328,9270149,"2024-01-12 19:08:00",1,0
4433326,9270139,"2024-01-12 19:10:42",1,0
4433328,9270150,"2024-01-12 19:10:56",1,0
4433334,9270165,"2024-01-12 19:10:59",1,0
4433337,9270183,"2024-01-12 19:11:14",1,0
4433334,9270166,"2024-01-12 19:11:28",1,0
4433337,9270184,"2024-01-12 19:11:46",1,0
4433328,9270151,"2024-01-12 19:16:34",3,0
4437821,9278667,"2024-01-12 19:18:43",2,0
4437822,9278668,"2024-01-12 19:18:57",1,0
4433337,9270180,"2024-01-12 19:22:42",6,0
4434789,9273042,"2024-01-12 19:22:56",1,0
4433337,9270178,"2024-01-12 19:23:32",2,0
4434789,9273034,"2024-01-12 19:24:13",1,0
4433334,9270167,"2024-01-12 19:26:06",1,0
4433337,9270182,"2024-01-12 19:27:26",2,0
4434789,9273036,"2024-01-12 19:27:40",1,0
4434789,9273038,"2024-01-12 19:28:08",1,0
4435275,9274061,"2024-01-12 19:33:45",1,0
4431119,9266028,"2024-01-12 19:56:20",2,0
4433346,9270209,"2024-01-12 20:13:36",2,0
4433337,9270181,"2024-01-12 20:23:33",1,0
4433337,9270179,"2024-01-12 20:24:20",1,0
4433346,9270206,"2024-01-12 20:26:27",1,0
4433346,9270203,"2024-01-12 20:29:36",1,0
4433346,9270204,"2024-01-12 20:34:01",2,0
4433346,9270205,"2024-01-12 20:34:39",1,0
4433346,9270208,"2024-01-12 20:35:41",1,0
4433548,9270629,"2024-01-12 20:36:28",1,0
4433346,9270207,"2024-01-12 20:41:40",1,0
4436916,9277031,"2024-01-12 20:44:20",1,0
4433346,9270210,"2024-01-12 20:50:33",1,0
4433346,9270211,"2024-01-12 20:52:58",1,0
4433408,9270412,"2024-01-12 21:00:26",1,0
4436916,9277032,"2024-01-12 21:26:59",1,0
4436315,9275963,"2024-01-15 10:27:20",1,0
4435156,9273837,"2024-01-15 10:27:51",1,0
4429770,9263682,"2024-01-15 10:28:13",6,0
4437788,9278642,"2024-01-15 10:28:44",2,9
4427667,9259627,"2024-01-15 10:29:01",1,0
4436439,9276248,"2024-01-15 10:29:19",1,0
4432742,9269114,"2024-01-15 10:30:38",2,2
4405143,9217500,"2024-01-15 10:55:50",1,0
4438328,9279632,"2024-01-15 12:20:17",7,3
4438328,9279634,"2024-01-15 12:20:21",2,0
4438328,9279635,"2024-01-15 12:20:24",2,0
4438328,9279636,"2024-01-15 12:20:27",1,0
4438328,9279637,"2024-01-15 12:20:30",1,0
4438328,9279639,"2024-01-15 12:20:33",1,0
4438328,9279640,"2024-01-15 12:20:36",1,0
4438328,9279641,"2024-01-15 12:20:39",1,0
4438328,9279642,"2024-01-15 12:20:42",1,0
4438328,9279645,"2024-01-15 12:20:45",1,0
4438328,9279647,"2024-01-15 12:20:51",1,3
4438328,9279648,"2024-01-15 12:20:54",1,0
4438328,9279649,"2024-01-15 12:20:57",8,0
4438328,9279650,"2024-01-15 12:21:00",1,0
4438328,9279651,"2024-01-15 12:21:03",1,0
4438328,9279653,"2024-01-15 12:21:09",1,0
4438328,9279654,"2024-01-15 12:21:12",1,0
4438328,9279655,"2024-01-15 12:21:15",1,0
4438328,9279656,"2024-01-15 12:21:18",1,0
4438328,9279657,"2024-01-15 12:21:21",1,0
4438331,9279679,"2024-01-15 12:21:24",1,0
4438331,9279680,"2024-01-15 12:21:28",5,0
4438331,9279681,"2024-01-15 12:21:31",5,0
4438331,9279682,"2024-01-15 12:21:34",1,0
4438331,9279683,"2024-01-15 12:21:37",1,0
4438331,9279684,"2024-01-15 12:21:39",1,0
4438331,9279685,"2024-01-15 12:21:42",1,0
4438331,9279686,"2024-01-15 12:21:45",1,0
4438331,9279687,"2024-01-15 12:21:48",1,0
4438331,9279688,"2024-01-15 12:21:51",1,0
4438331,9279689,"2024-01-15 12:21:54",2,0
4438331,9279690,"2024-01-15 12:21:57",1,0
4438340,9279722,"2024-01-15 12:22:00",1,0
4438340,9279724,"2024-01-15 12:22:03",1,0
4438340,9279725,"2024-01-15 12:22:06",1,0
4438957,9281070,"2024-01-15 12:23:51",1,0
4439428,9281823,"2024-01-15 12:23:54",1,0
4438328,9279643,"2024-01-15 12:56:40",4,0
4439712,9282425,"2024-01-15 13:09:24",1,0
4438328,9279631,"2024-01-15 14:58:49",1,0
4438328,9279633,"2024-01-15 15:03:59",1,0
4440254,9283361,"2024-01-15 15:18:40",2,0
4438328,9279638,"2024-01-15 15:40:59",1,0
4439549,9282086,"2024-01-15 16:45:19",1,0
4439549,9282080,"2024-01-15 16:46:20",1,0
4439549,9282081,"2024-01-15 16:46:46",1,6
4438328,9279646,"2024-01-15 16:58:57",2,0
4439549,9282083,"2024-01-15 17:03:21",2,3
4439549,9282082,"2024-01-15 17:03:47",1,7
4439755,9282514,"2024-01-15 17:04:36",1,0
4439549,9282084,"2024-01-15 17:04:50",4,3
4439549,9282087,"2024-01-15 17:08:07",1,0
4439549,9282090,"2024-01-15 17:13:57",2,2
4438340,9279723,"2024-01-15 17:22:33",1,0
4441328,9285294,"2024-01-16 10:53:02",2,0
4441328,9285295,"2024-01-16 10:53:05",1,0
4441328,9285296,"2024-01-16 10:53:08",3,0
4441328,9285298,"2024-01-16 10:53:15",3,1
4441328,9285299,"2024-01-16 10:53:18",1,0
4441328,9285300,"2024-01-16 10:53:21",2,0
4441328,9285301,"2024-01-16 10:53:24",1,0
4441332,9285327,"2024-01-16 10:53:28",1,2
4441332,9285328,"2024-01-16 10:53:31",1,0
4441464,9285529,"2024-01-16 10:53:34",1,0
4441464,9285530,"2024-01-16 10:53:37",1,0
4441464,9285531,"2024-01-16 10:53:41",2,0
4441464,9285537,"2024-01-16 10:53:47",1,0
4441464,9285540,"2024-01-16 10:53:50",6,0
4441464,9285544,"2024-01-16 10:53:53",1,0
4441464,9285547,"2024-01-16 10:53:56",2,0
4441464,9285560,"2024-01-16 10:53:59",1,0
4441464,9285562,"2024-01-16 10:54:02",1,0
4441464,9285563,"2024-01-16 10:54:05",1,0
4441464,9285564,"2024-01-16 10:54:09",1,0
4441464,9285567,"2024-01-16 10:54:12",1,0
4443086,9289169,"2024-01-16 10:54:18",1,0
4443090,9289182,"2024-01-16 10:54:22",1,0
4443269,9289492,"2024-01-16 10:54:25",1,0
4443891,9290782,"2024-01-16 10:58:18",4,0
4443891,9290783,"2024-01-16 11:02:23",2,0
4443891,9290784,"2024-01-16 11:03:24",1,0
4443869,9290740,"2024-01-16 11:05:22",1,0
4443866,9290727,"2024-01-16 11:05:48",1,0
4443583,9290193,"2024-01-16 11:12:24",1,0
4443583,9290195,"2024-01-16 11:14:22",1,0
4443583,9290192,"2024-01-16 11:14:37",1,0
4443963,9291043,"2024-01-16 12:23:32",2,0
4443963,9291045,"2024-01-16 12:25:06",3,0
4443939,9291000,"2024-01-16 12:26:17",1,0
4443946,9291020,"2024-01-16 12:26:31",1,0
4443943,9291016,"2024-01-16 12:26:46",1,0
4443939,9291002,"2024-01-16 12:27:00",1,0
4443939,9291004,"2024-01-16 12:27:14",1,0
4443939,9291008,"2024-01-16 12:27:29",1,0
4443939,9291006,"2024-01-16 12:29:16",1,0
4444660,9292322,"2024-01-16 13:02:45",1,0
4444655,9292311,"2024-01-16 13:41:35",1,0
4441464,9285558,"2024-01-16 15:10:14",0,2
4439772,9282540,"2024-01-16 16:44:14",1,0
4445856,9294362,"2024-01-16 16:50:50",1,0
4441464,9285515,"2024-01-16 16:52:12",1,0
4445865,9294376,"2024-01-16 16:55:10",2,0
4445863,9294374,"2024-01-16 16:55:25",1,0
4445863,9294373,"2024-01-16 16:55:51",1,0
4444660,9292320,"2024-01-16 16:56:05",1,0
4441328,9285302,"2024-01-16 16:56:54",2,2
4441464,9285521,"2024-01-16 17:06:54",1,2
4441464,9285526,"2024-01-16 17:12:32",2,0
4441464,9285524,"2024-01-16 17:12:52",1,0
4441464,9285532,"2024-01-16 17:12:55",1,0
4441464,9285527,"2024-01-16 17:13:33",1,0
4441464,9285556,"2024-01-16 17:13:36",1,0
4441464,9285520,"2024-01-16 17:13:51",1,0
4441464,9285535,"2024-01-16 17:14:18",1,0
4441464,9285517,"2024-01-16 17:16:45",1,0
4441464,9285566,"2024-01-16 17:18:43",1,0
4441464,9285552,"2024-01-16 17:18:58",1,0
4441464,9285533,"2024-01-16 17:19:22",5,0
4441464,9285565,"2024-01-16 17:19:26",1,0
4441464,9285523,"2024-01-16 17:20:15",1,1
4441464,9285550,"2024-01-16 17:21:44",1,0
4441464,9285519,"2024-01-16 17:23:37",1,0
4441464,9285525,"2024-01-16 17:25:00",2,0
4444038,9291143,"2024-01-16 17:25:21",1,0
4444289,9291602,"2024-01-17 12:32:12",8,0
4444289,9291603,"2024-01-17 12:32:15",2,0
4444289,9291606,"2024-01-17 12:32:19",1,0
4444289,9291607,"2024-01-17 12:32:22",1,0
4444289,9291608,"2024-01-17 12:32:25",1,0
4444289,9291610,"2024-01-17 12:32:28",2,0
4444289,9291611,"2024-01-17 12:32:31",1,0
4444289,9291613,"2024-01-17 12:32:35",1,0
4444289,9291615,"2024-01-17 12:32:38",4,0
4444289,9291618,"2024-01-17 12:32:41",1,0
4444289,9291621,"2024-01-17 12:32:44",2,2
4444289,9291622,"2024-01-17 12:32:48",1,0
4444289,9291623,"2024-01-17 12:32:51",1,0
4444289,9291625,"2024-01-17 12:32:54",2,0
4444289,9291626,"2024-01-17 12:32:57",1,0
4444289,9291628,"2024-01-17 12:33:00",1,0
4444289,9291629,"2024-01-17 12:33:04",1,3
4444289,9291631,"2024-01-17 12:33:07",1,0
4444289,9291632,"2024-01-17 12:33:10",1,0
4444289,9291633,"2024-01-17 12:33:13",1,0
4444289,9291634,"2024-01-17 12:33:16",1,0
4444289,9291635,"2024-01-17 12:33:19",1,1
4444289,9291636,"2024-01-17 12:33:22",2,0
4444289,9291637,"2024-01-17 12:33:25",1,2
4444289,9291638,"2024-01-17 12:33:28",2,4
4444289,9291639,"2024-01-17 12:33:31",0,1
4444289,9291640,"2024-01-17 12:33:35",2,0
4444289,9291641,"2024-01-17 12:33:38",1,0
4444289,9291642,"2024-01-17 12:33:41",1,0
4444289,9291643,"2024-01-17 12:33:44",3,0
4444289,9291644,"2024-01-17 12:33:47",1,0
4444289,9291645,"2024-01-17 12:33:50",2,0
4448200,9298405,"2024-01-17 12:35:11",1,0
4448200,9298406,"2024-01-17 12:35:14",1,0
4448200,9298407,"2024-01-17 12:35:17",1,0
4448200,9298409,"2024-01-17 12:35:21",1,0
4448864,9299785,"2024-01-17 16:04:37",5,0
4448861,9299779,"2024-01-17 16:06:35",1,0
4448861,9299778,"2024-01-17 16:07:24",1,0
4449919,9301580,"2024-01-17 16:08:12",1,0
4448871,9299801,"2024-01-17 16:08:55",1,0
4449443,9300692,"2024-01-17 16:09:09",1,13
4448917,9299868,"2024-01-17 16:12:17",1,0
4448603,9299230,"2024-01-17 16:13:06",4,0
4448890,9299825,"2024-01-17 16:14:40",2,0
4448915,9299864,"2024-01-17 16:17:04",1,0
4448910,9299854,"2024-01-17 16:19:15",1,0
4448915,9299865,"2024-01-17 16:19:18",1,0
4448895,9299834,"2024-01-17 16:21:15",1,0
4448917,9299869,"2024-01-17 16:21:47",1,0
4448603,9299229,"2024-01-17 16:22:51",4,3
4448871,9299802,"2024-01-17 16:24:03",1,0
4448874,9299808,"2024-01-17 16:24:06",1,0
4448895,9299833,"2024-01-17 16:24:32",1,1
4448870,9299800,"2024-01-17 16:25:24",1,0
4448864,9299784,"2024-01-17 16:28:40",2,1
4448879,9299814,"2024-01-17 16:31:55",5,6
4449875,9301508,"2024-01-17 16:40:30",1,0
4450156,9302088,"2024-01-17 16:40:56",1,0
4449952,9301643,"2024-01-17 16:53:04",1,0
4449952,9301644,"2024-01-17 16:53:19",1,0
4449604,9301000,"2024-01-17 17:10:40",1,0
4450429,9302621,"2024-01-17 17:29:29",1,0
4450429,9302622,"2024-01-17 17:29:54",1,0
4450429,9302623,"2024-01-17 17:30:20",1,0
4448915,9299863,"2024-01-17 17:33:35",7,0
4438328,9279644,"2024-01-18 10:15:25",1,0
4441464,9285534,"2024-01-18 11:32:32",1,0
4449464,9300732,"2024-01-18 11:59:23",1,0
4449464,9300733,"2024-01-18 11:59:26",1,0
4449464,9300734,"2024-01-18 11:59:29",2,1
4449637,9301047,"2024-01-18 11:59:32",1,1
4449637,9301048,"2024-01-18 11:59:35",2,0
4449637,9301049,"2024-01-18 11:59:39",3,0
4449637,9301050,"2024-01-18 11:59:42",12,1
4449637,9301051,"2024-01-18 11:59:45",1,2
4449637,9301052,"2024-01-18 11:59:49",1,1
4449649,9301078,"2024-01-18 11:59:52",1,0
4449649,9301079,"2024-01-18 11:59:55",4,0
4449649,9301080,"2024-01-18 11:59:58",1,0
4449649,9301081,"2024-01-18 12:00:01",1,0
4449649,9301082,"2024-01-18 12:00:05",1,0
4449649,9301083,"2024-01-18 12:00:08",1,0
4449649,9301084,"2024-01-18 12:00:11",1,0
4449649,9301085,"2024-01-18 12:00:14",2,0
4449884,9301520,"2024-01-18 12:00:20",1,0
4449884,9301523,"2024-01-18 12:00:24",2,1
4449884,9301524,"2024-01-18 12:00:27",10,0
4450161,9302095,"2024-01-18 12:00:30",2,0
4450161,9302096,"2024-01-18 12:00:33",1,0
4450163,9302101,"2024-01-18 12:00:36",1,0
4450204,9302175,"2024-01-18 12:00:39",2,0
4450204,9302176,"2024-01-18 12:00:42",1,0
4450219,9302191,"2024-01-18 12:00:45",1,0
4450522,9302763,"2024-01-18 12:00:51",1,0
4450522,9302764,"2024-01-18 12:00:54",2,0
4450522,9302765,"2024-01-18 12:00:57",3,0
4450551,9302817,"2024-01-18 12:01:01",1,0
4450994,9303670,"2024-01-18 12:01:04",4,0
4450994,9303671,"2024-01-18 12:01:07",4,0
4450994,9303672,"2024-01-18 12:01:10",2,0
4450994,9303673,"2024-01-18 12:01:13",1,0
4450994,9303674,"2024-01-18 12:01:16",1,0
4451824,9305246,"2024-01-18 12:02:37",1,0
4451824,9305247,"2024-01-18 12:02:40",1,0
4451824,9305248,"2024-01-18 12:02:43",1,0
4451936,9305451,"2024-01-18 12:02:46",1,0
4452166,9305901,"2024-01-18 12:03:16",1,0
4450157,9302090,"2024-01-18 12:25:36",2,0
4452567,9306859,"2024-01-18 13:01:20",1,0
4452476,9306670,"2024-01-18 14:48:06",1,0
4452476,9306696,"2024-01-18 14:48:20",1,0
4452476,9306682,"2024-01-18 15:00:54",1,0
4452476,9306697,"2024-01-18 15:05:55",1,0
4452476,9306668,"2024-01-18 15:06:10",3,0
4452476,9306704,"2024-01-18 15:07:55",1,0
4452476,9306717,"2024-01-18 15:11:02",1,0
4452476,9306692,"2024-01-18 15:11:28",1,0
4453053,9307661,"2024-01-18 15:11:32",1,0
4453053,9307663,"2024-01-18 15:11:58",1,0
4452476,9306703,"2024-01-18 15:12:25",1,0
4452476,9306676,"2024-01-18 15:12:39",1,0
4452476,9306730,"2024-01-18 15:14:05",1,0
4452476,9306733,"2024-01-18 15:14:08",1,0
4452476,9306732,"2024-01-18 15:14:24",1,0
4452476,9306685,"2024-01-18 15:14:50",1,0
4452476,9306710,"2024-01-18 15:14:53",1,0
4452476,9306715,"2024-01-18 15:15:19",1,0
4452476,9306726,"2024-01-18 15:15:57",1,0
4452476,9306674,"2024-01-18 15:17:44",1,0
4452476,9306680,"2024-01-18 15:23:42",1,0
4452476,9306727,"2024-01-18 15:25:39",1,0
4452476,9306718,"2024-01-18 15:26:40",1,0
4452476,9306731,"2024-01-18 15:28:03",1,0
4452476,9306677,"2024-01-18 15:50:27",1,0
4452476,9306725,"2024-01-18 16:02:38",1,0
4452476,9306667,"2024-01-18 16:14:38",1,0
4452476,9306687,"2024-01-18 16:15:27",1,0
4452476,9306689,"2024-01-18 16:15:30",1,0
4452476,9306678,"2024-01-18 16:16:58",1,0
4452476,9306699,"2024-01-18 16:19:50",1,0
4452476,9306708,"2024-01-18 16:21:19",1,0
4452476,9306701,"2024-01-18 16:23:01",1,0
4452476,9306684,"2024-01-18 16:23:23",1,0
4452476,9306695,"2024-01-18 16:23:27",1,0
4452476,9306672,"2024-01-18 16:23:41",1,0
4452476,9306728,"2024-01-18 16:25:45",1,0
4452476,9306688,"2024-01-18 16:27:34",1,0
4452476,9306722,"2024-01-18 16:30:58",1,0
4452476,9306737,"2024-01-18 16:31:58",1,0
4452476,9306735,"2024-01-18 16:34:49",1,0
4452476,9306738,"2024-01-18 16:34:52",1,0
4452472,9306531,"2024-01-18 16:35:07",1,0
4452476,9306707,"2024-01-18 16:35:10",1,0
4452472,9306516,"2024-01-18 16:35:53",1,0
4452472,9306514,"2024-01-18 16:36:07",1,0
4452472,9306523,"2024-01-18 16:36:59",1,0
4452472,9306518,"2024-01-18 16:39:12",1,0
4452476,9306679,"2024-01-18 16:39:27",2,0
4452476,9306711,"2024-01-18 16:39:30",1,0
4452472,9306521,"2024-01-18 16:39:45",1,0
4452476,9306724,"2024-01-18 16:47:36",1,0
4452472,9306530,"2024-01-18 16:49:56",1,0
4452472,9306532,"2024-01-18 16:58:53",1,0
4452476,9306723,"2024-01-18 17:00:39",3,0
4452476,9306686,"2024-01-18 17:04:37",3,0
4452476,9306720,"2024-01-18 17:04:41",2,0
4452476,9306706,"2024-01-18 17:19:38",3,0
4454166,9309666,"2024-01-18 17:20:44",1,0
4450858,9303461,"2024-01-19 10:36:32",1,0
4452472,9306522,"2024-01-19 10:36:35",1,0
4452476,9306714,"2024-01-19 10:36:39",2,0
4454493,9310411,"2024-01-19 10:36:55",2,0
4454493,9310412,"2024-01-19 10:36:58",1,0
4454493,9310413,"2024-01-19 10:37:01",1,0
4454495,9310415,"2024-01-19 10:37:04",1,0
4454495,9310416,"2024-01-19 10:37:07",1,0
4454495,9310417,"2024-01-19 10:37:10",1,0
4450858,9303462,"2024-01-19 10:44:23",1,0
4451671,9304933,"2024-01-19 10:52:06",5,0
4452476,9306673,"2024-01-19 10:52:31",1,0
4451671,9304932,"2024-01-19 10:52:46",2,0
4452476,9306712,"2024-01-19 10:53:12",1,0
4451671,9304928,"2024-01-19 10:53:26",1,0
4452476,9306702,"2024-01-19 10:53:55",1,0
4450862,9303468,"2024-01-19 10:55:24",2,0
4451719,9305038,"2024-01-19 10:55:39",1,0
4453140,9307831,"2024-01-19 10:57:16",1,0
4451671,9304936,"2024-01-19 10:57:30",2,0
4451700,9305004,"2024-01-19 10:57:34",1,0
4452476,9306683,"2024-01-19 10:57:37",1,0
4452476,9306719,"2024-01-19 10:57:51",1,0
4452476,9306691,"2024-01-19 10:58:17",1,0
4452476,9306700,"2024-01-19 10:58:32",1,0
4452472,9306524,"2024-01-19 10:59:52",1,0
4452476,9306705,"2024-01-19 10:59:55",1,0
4452476,9306709,"2024-01-19 11:00:13",1,0
4454242,9309823,"2024-01-19 11:00:17",1,0
4452476,9306681,"2024-01-19 11:03:59",1,0
4452476,9306671,"2024-01-19 11:04:14",1,0
4452472,9306515,"2024-01-19 11:04:48",1,0
4451671,9304929,"2024-01-19 11:05:02",3,0
4452472,9306526,"2024-01-19 11:05:05",1,0
4452472,9306528,"2024-01-19 11:05:09",1,0
4452476,9306669,"2024-01-19 11:05:12",1,0
4452476,9306694,"2024-01-19 11:05:26",1,0
4452476,9306721,"2024-01-19 11:05:29",1,0
4453058,9307684,"2024-01-19 11:05:32",1,0
4454169,9309678,"2024-01-19 11:05:35",1,0
4452476,9306713,"2024-01-19 11:06:12",1,0
4453140,9307838,"2024-01-19 11:06:27",2,0
4452476,9306736,"2024-01-19 11:07:10",1,0
4452476,9306729,"2024-01-19 11:07:25",1,0
4452476,9306675,"2024-01-19 11:08:01",1,0
4453058,9307683,"2024-01-19 11:08:04",1,0
4452472,9306529,"2024-01-19 11:08:19",1,0
4452472,9306525,"2024-01-19 11:08:36",1,0
4451700,9305001,"2024-01-19 11:09:01",1,0
4453140,9307835,"2024-01-19 11:09:18",1,0
4451719,9305037,"2024-01-19 11:11:59",1,0
4451671,9304927,"2024-01-19 11:18:25",1,0
4452472,9306517,"2024-01-19 11:18:28",1,0
4452472,9306527,"2024-01-19 11:19:39",1,0
4451719,9305036,"2024-01-19 11:27:01",9,7
4452472,9306519,"2024-01-19 11:30:32",1,0
4454043,9309479,"2024-01-19 11:33:37",1,0
4455904,9312957,"2024-01-19 12:44:33",1,0
4455904,9312958,"2024-01-19 12:44:48",1,0
4455905,9312960,"2024-01-19 13:01:56",2,0
4451714,9305027,"2024-01-19 14:09:55",9,0
4455905,9312959,"2024-01-19 14:15:18",1,0
4453648,9308790,"2024-01-19 14:19:12",1,0
4451700,9305002,"2024-01-19 14:19:38",3,0
4455905,9312961,"2024-01-19 14:20:37",1,0
4455905,9312962,"2024-01-19 14:36:59",2,0
4454649,9310651,"2024-01-19 14:39:07",1,0
4454649,9310650,"2024-01-19 14:40:29",1,0
4455905,9312963,"2024-01-19 14:49:25",3,0
4450862,9303469,"2024-01-19 14:54:45",1,0
4451700,9305003,"2024-01-19 14:56:41",1,0
4452476,9306693,"2024-01-19 14:57:07",1,0
4455368,9312028,"2024-01-19 14:57:32",1,0
4452476,9306734,"2024-01-19 15:01:10",1,0
4454649,9310652,"2024-01-19 15:02:36",1,0
4453140,9307841,"2024-01-19 15:03:14",1,0
4452476,9306716,"2024-01-19 15:09:02",1,0
4455905,9312964,"2024-01-19 15:23:05",5,0
4451700,9305000,"2024-01-19 15:36:40",1,0
4455905,9312965,"2024-01-19 15:43:52",3,0
4446926,9296197,"2024-01-19 16:41:09",1,4
4450943,9303595,"2024-01-19 16:41:11",0,4
4453626,9308759,"2024-01-19 16:41:14",1,4
4453747,9308972,"2024-01-19 16:41:16",0,1
4454644,9310645,"2024-01-19 16:41:19",1,3
4454873,9311001,"2024-01-19 16:41:21",0,20
4456553,9314025,"2024-01-19 16:41:32",1,0
4456553,9314024,"2024-01-19 16:43:29",1,0
4456553,9314026,"2024-01-19 16:47:10",1,0
4457021,9314811,"2024-01-19 17:10:32",1,0
4457031,9314829,"2024-01-19 17:14:24",1,0
4457031,9314830,"2024-01-19 17:14:39",1,0
4457031,9314827,"2024-01-19 17:14:53",1,0
4457031,9314828,"2024-01-19 17:15:07",1,0
4456553,9314023,"2024-01-19 17:17:27",1,0
4457745,9315816,"2024-01-22 08:06:24",2,0
4457748,9315848,"2024-01-22 08:54:38",1,0
4457753,9315892,"2024-01-22 08:56:30",1,0
4457748,9315845,"2024-01-22 09:00:14",1,0
4457748,9315847,"2024-01-22 09:01:59",1,0
4457748,9315838,"2024-01-22 09:03:13",3,0
4457748,9315839,"2024-01-22 09:09:43",1,0
4457748,9315840,"2024-01-22 09:10:20",1,0
4457748,9315836,"2024-01-22 09:16:40",1,0
4457748,9315846,"2024-01-22 09:25:00",1,0
4457748,9315837,"2024-01-22 09:26:37",1,0
4457748,9315841,"2024-01-22 09:27:25",1,0
4457748,9315844,"2024-01-22 09:28:25",1,0
4457748,9315843,"2024-01-22 09:37:11",2,0
4457748,9315842,"2024-01-22 09:37:48",1,0
4457748,9315835,"2024-01-22 09:46:12",3,0
4457753,9315888,"2024-01-22 09:46:50",1,0
4458403,9317258,"2024-01-22 09:52:10",2,0
4458393,9317238,"2024-01-22 09:52:47",1,0
4458412,9317272,"2024-01-22 09:56:37",4,0
4458389,9317233,"2024-01-22 09:57:14",1,0
4457753,9315891,"2024-01-22 10:14:10",1,0
4457753,9315887,"2024-01-22 10:17:15",2,0
4457753,9315896,"2024-01-22 10:18:27",5,0
4458539,9317505,"2024-01-22 10:19:26",1,0
4458539,9317506,"2024-01-22 10:20:27",1,0
4457753,9315881,"2024-01-22 10:26:38",3,0
4457753,9315875,"2024-01-22 10:29:20",2,0
4457753,9315886,"2024-01-22 10:35:15",2,0
4457753,9315900,"2024-01-22 10:37:11",3,0
4457753,9315898,"2024-01-22 10:39:00",1,0
4457753,9315883,"2024-01-22 10:40:41",1,0
4457753,9315895,"2024-01-22 10:41:07",1,0
4457753,9315882,"2024-01-22 10:41:56",1,0
4457753,9315897,"2024-01-22 10:46:59",1,0
4458995,9318395,"2024-01-22 10:48:43",1,0
4457753,9315876,"2024-01-22 10:52:03",2,0
4457753,9315880,"2024-01-22 10:53:59",2,0
4457753,9315894,"2024-01-22 10:59:40",2,2
4457753,9315879,"2024-01-22 11:05:52",1,1
4457753,9315899,"2024-01-22 11:25:59",1,2
4457753,9315893,"2024-01-22 11:26:20",2,1
4457753,9315890,"2024-01-22 11:27:25",2,2
4458158,9316741,"2024-01-22 12:19:56",1,0
4457753,9315878,"2024-01-22 12:27:35",6,0
4457753,9315885,"2024-01-22 12:35:35",5,0
4458453,9317365,"2024-01-22 12:37:21",1,0
4458457,9317371,"2024-01-22 12:37:36",1,0
4458459,9317374,"2024-01-22 12:37:50",1,0
4458462,9317378,"2024-01-22 12:38:04",1,0
4458469,9317390,"2024-01-22 12:38:52",2,0
4458446,9317358,"2024-01-22 12:40:03",1,0
4458447,9317359,"2024-01-22 12:40:17",1,0
4458455,9317367,"2024-01-22 12:40:32",1,0
4458454,9317366,"2024-01-22 12:40:46",1,0
4458488,9317427,"2024-01-22 12:42:57",4,0
4460297,9320808,"2024-01-22 14:43:57",1,0
4459814,9320014,"2024-01-22 15:04:14",1,0
4457753,9315877,"2024-01-22 15:08:40",3,0
4458711,9317865,"2024-01-22 15:09:29",1,0
4458803,9318072,"2024-01-22 15:09:32",1,0
4457753,9315884,"2024-01-22 15:17:13",5,0
4459856,9320094,"2024-01-22 15:24:19",1,0
4459814,9320015,"2024-01-22 15:27:42",1,0
4459856,9320087,"2024-01-22 15:34:15",1,0
4459856,9320092,"2024-01-22 15:42:26",1,1
4459856,9320083,"2024-01-22 15:43:04",3,0
4459814,9320013,"2024-01-22 15:45:59",2,0
4459856,9320088,"2024-01-22 15:46:19",2,0
4459856,9320093,"2024-01-22 16:00:07",4,1
4459856,9320090,"2024-01-22 16:00:33",4,0
4459856,9320089,"2024-01-22 16:01:00",4,0
4459856,9320091,"2024-01-22 16:03:59",2,2
4459887,9320135,"2024-01-22 16:44:19",4,0
4461547,9323205,"2024-01-22 17:01:03",1,0
4460627,9321346,"2024-01-22 17:15:00",1,0
4448910,9299853,"2024-01-23 09:02:03",1,0
4449868,9301480,"2024-01-23 09:02:17",1,0
4459888,9320136,"2024-01-23 11:29:01",2,0
4459888,9320137,"2024-01-23 11:29:05",4,0
4459888,9320138,"2024-01-23 11:29:09",4,0
4459888,9320139,"2024-01-23 11:29:13",1,0
4459888,9320140,"2024-01-23 11:29:16",2,0
4459888,9320141,"2024-01-23 11:29:20",6,2
4459930,9320256,"2024-01-23 11:29:23",4,0
4459936,9320263,"2024-01-23 11:29:26",1,0
